Bin,Completeness,Contamination,GC_content,N50,N_contigs,Size,Classification
SRR16108667_bin.71,94.34,2.452,0.658,9846,398,2873391,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales_A;f__2-12-FULL-67-15;g__2-12-FULL-67-15;s__2-12-FULL-67-15 sp016872535
SRR16108667_bin.75,97.26,2.781,0.697,61927,106,3454047,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__SP197;f__SP197;g__VGDP01;s__VGDP01 sp016869675
SRR16108667_bin.77,92.36,1.97,0.421,54876,58,1763427,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__JJ008 sp016868585
SRR16108667_bin.79,91.21,1.351,0.609,20449,240,3265873,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__SXTU01;g__SXTU01;s__SXTU01 sp016871445
SRR16108667_bin.8,94.25,0,0.614,11807,515,4374038,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__UBA7805;g__JAIOPX01;s__
SRR16108667_bin.81,97.44,0.1,0.613,158154,42,2479814,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__Methyloceanibacter;s__Methyloceanibacter sp016869535
SRR16108668_bin.1,97.31,4.301,0.696,98030,84,3929505,d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA1135;f__GCA-002686595;g__F1-120-MAGs118;s__F1-120-MAGs118 sp016872795
SRR16108668_bin.10,95.07,0,0.423,65930,135,2012978,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__JJ008 sp016868585
SRR16108668_bin.12,97.72,3.409,0.602,65016,175,6641366,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__SIAQ01;s__SIAQ01 sp016872605
SRR16108668_bin.13,96.69,0,0.647,55689,79,2375229,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA1151;f__UBA1151;g__VGZT01;s__VGZT01 sp016872495
SRR16108668_bin.15,95.04,2.97,0.733,63006,80,2951038,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA2979;f__UBA2979;g__VGNK01;s__VGNK01 sp016866055
SRR16108668_bin.16,96.72,0.546,0.453,33599,103,1985584,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__NS11-12g;f__UBA955;g__RGEC01;s__RGEC01 sp016868535
SRR16108668_bin.18,94.94,2.095,0.557,43489,78,2000967,d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_F;s__Nitrospira_F sp016873515
SRR16108668_bin.21,99.93,1.123,0.586,52156,208,5636965,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__SXKJ01;s__SXKJ01 sp016872645
SRR16108668_bin.22,93.96,0.104,0.617,8839,598,4146605,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__UBA7805;g__JAIOPX01;s__
SRR16108668_bin.24,98.64,2.027,0.557,35549,263,5942985,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__SIBE01;g__SIBE01;s__SIBE01 sp016871515
SRR16108668_bin.25,92.46,0.476,0.489,32117,74,1677997,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__UBA7662;f__UBA7662;g__SYHX01;s__SYHX01 sp016872225
SRR16108668_bin.27,93.18,3.92,0.604,134458,51,1753041,d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__VGXF01;s__VGXF01 sp016873435
SRR16108668_bin.28,98.37,0.811,0.662,253265,24,3257936,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__
SRR16108668_bin.29,90.53,1.136,0.631,11674,267,2273902,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__F1-60-MAGs104;s__F1-60-MAGs104 sp016873335
SRR16108668_bin.31,98.05,1.941,0.448,118346,17,1489664,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__UBA57;g__VHBL01;s__VHBL01 sp016871995
SRR16108668_bin.33,98.7,2.427,0.41,54449,44,1240718,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosotenuis;s__Nitrosotenuis sp016872055
SRR16108668_bin.34,96.76,3.686,0.614,26188,144,2347231,d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__VGXG01;s__VGXG01 sp016873395
SRR16108668_bin.35,97.72,0,0.714,83876,74,3564625,d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA2386;f__UBA2386;g__UBA2386;s__UBA2386 sp016872675
SRR16108668_bin.36,97.63,0,0.606,168162,74,5897470,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__VGZA01;s__VGZA01 sp016872775
SRR16108668_bin.38,93.24,1.52,0.611,16153,357,3635680,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__SXTU01;g__SXTU01;s__SXTU01 sp016871445
SRR16108668_bin.39,93.18,2.376,0.63,31955,337,7105991,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__VGYC01;s__VGYC01 sp016873095
SRR16108668_bin.4,94.62,3.548,0.702,83194,90,4509726,d__Bacteria;p__Myxococcota_A;c__UBA9160;o__UBA9160;f__UBA6930;g__VGRF01;s__VGRF01 sp016875395
SRR16108668_bin.41,91.45,2.564,0.579,17195,160,1807120,d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__BACL27;s__BACL27 sp016871295
SRR16108668_bin.43,94.27,2.777,0.698,65190,91,3240709,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__SP197;f__SP197;g__VGDP01;s__VGDP01 sp016869675
SRR16108668_bin.51,93.03,0.1,0.614,89669,63,2360835,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__Methyloceanibacter;s__Methyloceanibacter sp016869535
SRR16108668_bin.57,90.44,1.107,0.576,70983,95,2420274,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__UBA964;s__UBA964 sp016874055
SRR16108668_bin.59,93.75,4.054,0.6,18196,519,6675306,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__SIBE01;g__VHCZ01;s__VHCZ01 sp016871535
SRR16108668_bin.60,96.21,1.136,0.667,39952,108,2344741,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__SYIB01;s__SYIB01 sp016873115
SRR16108668_bin.62,94.36,0.476,0.518,82382,45,2072120,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__UBA7662;f__UBA7662;g__F1-60-MAGs140;s__F1-60-MAGs140 sp016872215
SRR16108668_bin.65,93.4,4.395,0.667,52533,185,4731364,d__Bacteria;p__Latescibacterota;c__UBA2968;o__UBA8231;f__UBA8231;g__SICG01;s__SICG01 sp016867395
SRR16108668_bin.7,92.3,3.899,0.651,14433,302,3104118,d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__SCN-69-37;g__SYFT01;s__SYFT01 sp016871335
SRR16108668_bin.8,98.02,0.738,0.447,74903,62,2542665,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__JJ008 sp016868455
SRR16108668_bin.9,92.6,0.574,0.714,13179,268,2427041,d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__VGBV01;s__VGBV01 sp016870325
SRR16108669_bin.10,97.58,0.1,0.615,158149,84,2876831,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__Methyloceanibacter;s__Methyloceanibacter sp016869535
SRR16108669_bin.11,95.04,1.98,0.734,80292,52,2928654,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA2979;f__UBA2979;g__VGNK01;s__VGNK01 sp016866055
SRR16108669_bin.12,96.69,0,0.647,47924,79,2273848,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA1151;f__UBA1151;g__VGZT01;s__VGZT01 sp016872495
SRR16108669_bin.14,97.72,0.568,0.712,51911,122,3155806,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__VGXO01;s__VGXO01 sp016873275
SRR16108669_bin.15,94.51,3.079,0.689,65289,67,2378678,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__SCUD01;s__SCUD01 sp016874295
SRR16108669_bin.16,97.68,1.188,0.61,34479,137,2675903,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA3495;f__UBA3495;g__SHYG01;s__SHYG01 sp016872385
SRR16108669_bin.18,97.97,0.233,0.651,179414,41,3373318,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Aquabacterium;s__
SRR16108669_bin.19,97.63,0,0.605,81986,166,6053258,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__VGZA01;s__VGZA01 sp016872775
SRR16108669_bin.21,94.62,2.58,0.702,166897,60,4518660,d__Bacteria;p__Myxococcota_A;c__UBA9160;o__UBA9160;f__UBA6930;g__VGRF01;s__VGRF01 sp016875395
SRR16108669_bin.27,93.19,1.922,0.663,17717,254,3411136,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-41;g__SG8-41;s__SG8-41 sp016868035
SRR16108669_bin.3,95.9,1.111,0.45,27269,125,2004650,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__NS11-12g;f__UBA955;g__RGEC01;s__RGEC01 sp016868535
SRR16108669_bin.33,98.26,0.869,0.684,25193,224,3768585,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__GCA-2731375;f__GCA-2731375;g__VGEV01;s__VGEV01 sp016869175
SRR16108669_bin.34,92.27,1.818,0.604,96725,35,1666659,d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__VGXF01;s__VGXF01 sp016873435
SRR16108669_bin.35,97.72,3.409,0.602,59324,187,6674033,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__SIAQ01;s__SIAQ01 sp016872605
SRR16108669_bin.37,98.57,3.181,0.614,28614,131,2341854,d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__VGXG01;s__VGXG01 sp016873395
SRR16108669_bin.38,93.03,0,0.636,13299,219,1991777,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__F1-60-MAGs104;s__F1-60-MAGs104 sp016873335
SRR16108669_bin.4,96,1.165,0.447,13343,264,2462938,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__JJ008 sp016868455
SRR16108669_bin.46,97.26,2.238,0.699,59949,88,3284804,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__SP197;f__SP197;g__VGDP01;s__VGDP01 sp016869675
SRR16108669_bin.51,96.73,0.715,0.61,23288,244,3616200,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__SXTU01;g__SXTU01;s__SXTU01 sp016871445
SRR16108669_bin.52,97.43,4.273,0.651,198572,67,3120653,d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__SCN-69-37;g__SYFT01;s__SYFT01 sp016871335
SRR16108669_bin.54,99.86,1.123,0.586,54496,192,5703918,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__SXKJ01;s__SXKJ01 sp016872645
SRR16108669_bin.55,97.34,0,0.667,40130,103,2303163,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__SYIB01;s__SYIB01 sp016873115
SRR16108669_bin.56,94.31,3.409,0.628,32723,325,7437783,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__VGYC01;s__VGYC01 sp016873095
SRR16108669_bin.57,95.07,0,0.423,98087,26,1705599,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__JJ008 sp016868585
SRR16108669_bin.61,94.09,4.823,0.557,30560,90,1975763,d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_F;s__Nitrospira_F sp016873515
SRR16108669_bin.65,93.69,3.106,0.664,10226,399,2948331,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__
SRR16108669_bin.67,91.47,1.724,0.617,8161,938,5244668,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Lacipirellulaceae;g__;s__
SRR16108669_bin.69,95.45,0,0.714,70975,82,3498987,d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA2386;f__UBA2386;g__UBA2386;s__UBA2386 sp016872675
SRR16108669_bin.7,91.45,3.205,0.581,19334,154,1686593,d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__BACL27;s__BACL27 sp016871295
SRR16108669_bin.71,99.02,2.184,0.414,35660,95,1328909,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosotenuis;s__Nitrosotenuis sp016872055
SRR16108669_bin.75,94.36,0.238,0.518,88084,45,2098244,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__UBA7662;f__UBA7662;g__F1-60-MAGs140;s__F1-60-MAGs140 sp016872215
SRR16108669_bin.76,91.23,1.756,0.587,10339,458,3481684,d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__UBA7540;f__UBA7540;g__JACQNR01;s__
SRR16108669_bin.77,93.88,1.428,0.488,38508,61,1698992,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__UBA7662;f__UBA7662;g__SYHX01;s__SYHX01 sp016872225
SRR16108669_bin.79,98.64,3.378,0.557,38163,265,6024959,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__SIBE01;g__SIBE01;s__SIBE01 sp016871515
SRR16108669_bin.80,95.44,0.854,0.579,13096,524,5106541,d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__VXMN01;f__VXMN01;g__VFZK01;s__VFZK01 sp016871215
SRR16108669_bin.86,96.48,0.417,0.617,13123,455,4550601,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__UBA7805;g__JAIOPX01;s__
SRR16108670_bin.11,96.12,0,0.715,82875,90,3564974,d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA2386;f__UBA2386;g__UBA2386;s__UBA2386 sp016872675
SRR16108670_bin.13,94.09,2.727,0.604,58134,49,1726715,d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__VGXF01;s__VGXF01 sp016873435
SRR16108670_bin.17,98.26,2.608,0.641,22409,385,6404328,d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Bryobacterales;f__Bryobacteraceae;g__VFZY01;s__VFZY01 sp016870915
SRR16108670_bin.18,96.59,0.671,0.713,29198,175,3115486,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__VGXO01;s__VGXO01 sp016873275
SRR16108670_bin.19,93.16,1.282,0.632,62151,68,2070098,d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__F1-20-MAGs119;s__F1-20-MAGs119 sp016870865
SRR16108670_bin.21,94.58,2.927,0.611,16562,312,3470945,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__SXTU01;g__SXTU01;s__SXTU01 sp016871445
SRR16108670_bin.25,97.43,2.641,0.681,44315,125,3092440,d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Microtrichaceae;g__SXMI01;s__SXMI01 sp016870275
SRR16108670_bin.26,94.17,2.993,0.363,10467,318,2017166,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__VHBM01;s__VHBM01 sp016871975
SRR16108670_bin.27,97.17,0.1,0.613,101144,53,2485808,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__Methyloceanibacter;s__Methyloceanibacter sp016869535
SRR16108670_bin.28,99.02,2.912,0.413,48422,74,1277910,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosotenuis;s__Nitrosotenuis sp016872055
SRR16108670_bin.30,90.54,2.197,0.677,17913,345,3768478,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__JABFSM01;s__JABFSM01 sp016874005
SRR16108670_bin.31,91.74,0.476,0.487,37534,75,1660042,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__UBA7662;f__UBA7662;g__SYHX01;s__SYHX01 sp016872225
SRR16108670_bin.32,94.31,2.272,0.601,43843,270,6755691,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__SIAQ01;s__SIAQ01 sp016872605
SRR16108670_bin.39,96.03,0.544,0.41,65481,57,1903267,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__JJ008 sp016866355
SRR16108670_bin.4,99.86,1.123,0.586,50482,202,5752896,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__SXKJ01;s__SXKJ01 sp016872645
SRR16108670_bin.40,94.24,4.045,0.689,57798,59,2330510,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__SCUD01;s__SCUD01 sp016874295
SRR16108670_bin.41,90.59,4.273,0.651,162618,69,2786439,d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__SCN-69-37;g__SYFT01;s__SYFT01 sp016871335
SRR16108670_bin.42,94.58,0,0.422,86184,36,1734765,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__JJ008 sp016868585
SRR16108670_bin.43,96.69,0,0.647,48519,73,2302787,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA1151;f__UBA1151;g__VGZT01;s__VGZT01 sp016872495
SRR16108670_bin.44,98.64,1.351,0.607,52812,138,5018575,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__VHDF01;g__VHDF01;s__VHDF01 sp016871495
SRR16108670_bin.48,94.03,0.959,0.557,44870,78,1970415,d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_F;s__Nitrospira_F sp016873515
SRR16108670_bin.52,95.62,0.819,0.453,37385,96,1941960,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__NS11-12g;f__UBA955;g__RGEC01;s__RGEC01 sp016868535
SRR16108670_bin.54,94.39,1.282,0.724,31197,161,3412325,d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__IMCC26256;f__PALSA-555;g__CAIUKV01;s__CAIUKV01 sp016870245
SRR16108670_bin.56,94.77,2.162,0.376,16372,176,2109898,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__UBA952;s__UBA952 sp016866375
SRR16108670_bin.6,95.77,4.228,0.699,80794,89,3311985,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__SP197;f__SP197;g__VGDP01;s__VGDP01 sp016869675
SRR16108670_bin.65,95.35,0.546,0.407,37432,106,2213500,d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__UBA961;g__UBA961;s__UBA961 sp016873735
SRR16108670_bin.66,94.38,3.838,0.614,9101,400,2461377,d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__VGXG01;s__VGXG01 sp016873395
SRR16108670_bin.73,91.45,2.231,0.635,64985,68,2340994,d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__Casp-actino8;s__Casp-actino8 sp016871395
SRR16108670_bin.9,94.3,3.225,0.702,166886,82,4566778,d__Bacteria;p__Myxococcota_A;c__UBA9160;o__UBA9160;f__UBA6930;g__VGRF01;s__VGRF01 sp016875395
SRR16108671_bin.1,90.88,2.895,0.485,34951,115,2157917,d__Bacteria;p__Bacillota_D;c__Dethiobacteria;o__DTU022;f__DTU022;g__UBA993;s__UBA993 sp016874655
SRR16108671_bin.13,97.8,0,0.66,54839,96,3399908,d__Bacteria;p__JABDJQ01;c__JABDJQ01;o__JABDJQ01;f__JABDJQ01;g__VGIW01;s__VGIW01 sp016867715
SRR16108671_bin.17,92.04,3.409,0.508,48634,106,2403564,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerohalosphaeraceae;g__UBA7708;s__UBA7708 sp016873215
SRR16108671_bin.18,94.69,2.234,0.326,18648,269,2742146,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Melioribacteraceae;g__DSXH01;s__DSXH01 sp016873835
SRR16108671_bin.2,94.9,0.185,0.673,88724,46,2490565,d__Bacteria;p__CSP1-3;c__CSP1-3;o__CSP1-3;f__CSP1-3;g__VGFA01;s__VGFA01 sp016869025
SRR16108671_bin.21,94.86,3.633,0.665,44554,104,2634437,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Thiobacillaceae;g__PFJX01;s__PFJX01 sp016873935
SRR16108671_bin.25,98.29,0.173,0.479,13898,279,2453416,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methyloglobulus;s__Methyloglobulus sp016874115
SRR16108671_bin.28,92.35,3.241,0.578,20732,329,4564469,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__UBA4142;f__UBA4142;g__VGOB01;s__VGOB01 sp016865935
SRR16108671_bin.29,91.19,2.847,0.402,19582,241,3204663,d__Bacteria;p__Planctomycetota;c__Brocadiia;o__Brocadiales;f__Brocadiaceae;g__Kuenenia;s__Kuenenia sp016873165
SRR16108671_bin.3,90.25,0.902,0.657,20511,201,2492575,d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__RBG-16-66-30;g__RBG-16-66-30;s__RBG-16-66-30 sp016867635
SRR16108671_bin.31,91.75,1.098,0.686,39729,149,2996510,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__PNKL01;s__PNKL01 sp016871855
SRR16108671_bin.34,91.45,2.991,0.584,53085,80,1686219,d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__BACL27;s__BACL27 sp016871295
SRR16108671_bin.39,92.3,1.381,0.668,7207,569,3111463,d__Bacteria;p__Eisenbacteria;c__RBG-16-71-46;o__CAIMUX01;f__VGJL01;g__VGJL01;s__VGJL01 sp016867495
SRR16108671_bin.4,94.5,1.098,0.626,29576,183,3247253,d__Bacteria;p__WOR-3;c__WOR-3;o__UBA2258;f__UBA2258;g__UBA2258;s__UBA2258 sp016867815
SRR16108671_bin.40,94.5,0.699,0.702,87330,56,2212649,d__Bacteria;p__VGIX01;c__VGIX01;o__VGIX01;f__VGIX01;g__VGIX01;s__VGIX01 sp016867725
SRR16108671_bin.41,97.67,2.777,0.615,44181,76,2308857,d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__VGXG01;s__VGXG01 sp016873395
SRR16108671_bin.43,92.3,1.282,0.63,25257,117,1688340,d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__F1-60-MAGs027;s__
SRR16108671_bin.49,93.92,0.552,0.53,76827,81,2199804,d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium;s__Chlorobium sp016868665
SRR16108671_bin.51,96.64,1.243,0.657,15904,279,2972500,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales_A;f__2-12-FULL-67-15;g__2-12-FULL-67-15;s__2-12-FULL-67-15 sp016872535
SRR16108671_bin.56,91.07,1.456,0.603,18111,309,3820198,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__UBA6136;s__
SRR16108671_bin.59,94.51,0,0.566,40927,180,4546261,d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__Desulfomonilales;f__Desulfomonilaceae;g__VGSG01;s__VGSG01 sp016875095
SRR16108671_bin.6,91.34,3.225,0.47,10559,310,2506268,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__FEN-979;g__VGGL01;s__VGGL01 sp016868575
SRR16108671_bin.62,96.68,0.276,0.549,84692,45,2097088,d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium;s__Chlorobium sp016866305
SRR16108671_bin.67,96.8,1.145,0.478,10084,270,1642284,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__Methylotenera;s__Methylotenera sp016867975
SRR16108671_bin.68,91.49,1.988,0.636,4715,561,2052549,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__F1-60-MAGs104;s__F1-60-MAGs104 sp016873335
SRR16108671_bin.70,94.09,4.454,0.648,24303,364,5832725,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__CG2-30-64-16;f__CG2-30-64-16;g__VGOD01;s__VGOD01 sp016876015
SRR16108671_bin.72,97.79,0.546,0.542,98800,63,3109922,d__Bacteria;p__Bacteroidota;c__UBA10030;o__UBA10030;f__UBA10030;g__VGVZ01;s__VGVZ01 sp016873805
SRR16108671_bin.74,94.96,2.619,0.711,43240,174,4805065,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__PWTM01;f__CAACVY01;g__VGWF01;s__VGWF01 sp016873715
SRR16108671_bin.75,90.25,1.231,0.446,7933,440,2447941,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__JJ008 sp016868455
