Bin,Completeness,Contamination,GC_content,N50,N_contigs,Size,Classification
SRR18233560_bin.8,93.66,2.013,0.636,29965,114,2450625,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Enterenecus;s__Enterenecus sp910585265
SRR18233560_bin.9,93.54,0.026,0.512,60331,77,2103735,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Gallimonas;s__Gallimonas sp910588465
SRR18233561_bin.10,93.13,2.155,0.452,16650,279,3163666,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix;s__Kineothrix sp000403275
SRR18233561_bin.17,94.85,0.223,0.408,70469,48,1828132,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__RACS-045;s__RACS-045 sp910584635
SRR18233561_bin.18,99.03,0.16,0.572,157284,21,2101629,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002362235
SRR18233561_bin.2,92.81,0.909,0.458,71880,72,3468232,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__14-2 sp011960065
SRR18233561_bin.20,98.38,0,0.696,129758,21,1947485,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__NM07-P-09;s__
SRR18233561_bin.22,93.68,0,0.547,15616,208,2102395,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Pumilibacteraceae;g__Anaerocaecibacter;s__Anaerocaecibacter sp910577945
SRR18233561_bin.23,98.22,0,0.433,143440,43,2226514,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__Mailhella sp003512875
SRR18233561_bin.25,98.22,0,0.609,93657,49,2537292,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp910575755
SRR18233561_bin.26,97.59,0,0.595,95893,27,1901266,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002428825
SRR18233561_bin.27,98.11,2.291,0.548,36278,120,2273383,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum;s__Faecalibaculum rodentium
SRR18233561_bin.28,90.93,0.885,0.399,28792,120,2416418,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD42-69;s__1XD42-69 sp910586355
SRR18233561_bin.29,96.46,2.52,0.52,14189,289,2863003,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__
SRR18233561_bin.3,95.3,1.174,0.49,61192,62,2474981,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__
SRR18233561_bin.32,97.41,3.448,0.315,71201,106,2565063,d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Mucispirillaceae;g__Mucispirillum;s__Mucispirillum sp910586745
SRR18233561_bin.33,94.25,3.738,0.5,82421,62,3271976,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD8-76;s__1XD8-76 sp003611955
SRR18233561_bin.34,92.18,0.805,0.604,33745,108,2229493,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella sp013316495
SRR18233561_bin.36,98.65,0.537,0.448,77396,54,2688321,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter sp910589025
SRR18233561_bin.37,99.82,1.06,0.368,107152,41,1817809,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_D;s__Helicobacter_D ganmani
SRR18233561_bin.40,100,2.222,0.632,73000,42,2039396,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium globosum
SRR18233561_bin.42,95.88,1.436,0.433,39252,121,3495276,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix;s__Kineothrix sp910588855
SRR18233561_bin.45,93.09,0.952,0.49,57121,67,2477812,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp002298075
SRR18233561_bin.5,98.55,0,0.586,133283,24,2047976,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter;s__Tidjanibacter sp910577285
SRR18233561_bin.50,96.55,3.16,0.4,83938,102,4084024,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
SRR18233561_bin.52,90.48,3.691,0.64,29091,121,2291665,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Enterenecus;s__Enterenecus sp910585265
SRR18233561_bin.53,93.9,4.927,0.481,109709,45,3657556,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp910578815
SRR18233561_bin.57,96.03,0.377,0.484,72690,59,2741071,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum faecis
SRR18233561_bin.59,96.52,0.353,0.358,126690,39,1671852,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_C;s__Helicobacter_C hepaticus
SRR18233561_bin.61,92.8,1.509,0.557,15597,194,1981644,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp002490635
SRR18233561_bin.9,93.17,0.559,0.432,25807,103,1722249,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__RACS-045;s__RACS-045 sp910579785
SRR18233562_bin.1,98.46,1.41,0.457,56501,96,3562708,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp910577325
SRR18233562_bin.11,92.29,1.672,0.437,45792,167,4488693,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sartorii
SRR18233562_bin.12,97.27,0,0.557,70534,73,2683596,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila
SRR18233562_bin.16,97.17,2.445,0.32,81624,53,1869640,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__MGBC100798;s__MGBC100798 sp910583995
SRR18233562_bin.17,94.54,1.532,0.456,78238,93,3796852,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__14-2 sp011960065
SRR18233562_bin.18,95.41,0.805,0.598,57470,66,2526441,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella sp013316495
SRR18233562_bin.2,94.85,1.565,0.411,62530,61,1951233,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__RACS-045;s__RACS-045 sp910584635
SRR18233562_bin.21,97.59,0,0.596,139002,38,1926842,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002428825
SRR18233562_bin.22,93,4.29,0.511,14951,247,2507954,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella;s__Dubosiella sp004793885
SRR18233562_bin.25,92.29,0.966,0.428,72385,54,2622317,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD42-69;s__1XD42-69 sp910589105
SRR18233562_bin.26,96.64,1.174,0.49,78497,51,2573751,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__
SRR18233562_bin.27,90.8,1.619,0.516,81092,116,3451075,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp910587755
SRR18233562_bin.28,98.22,1.183,0.435,139051,45,2198680,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__Mailhella sp003512875
SRR18233562_bin.3,96.42,0.476,0.491,63547,56,2494473,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp002298075
SRR18233562_bin.30,96.55,0.574,0.448,57425,207,3940499,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix;s__Kineothrix sp000403275
SRR18233562_bin.31,98.3,0.377,0.482,81108,54,2862915,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum faecis
SRR18233562_bin.33,95.1,1.61,0.502,28652,143,2821960,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD42-69;s__
SRR18233562_bin.34,94.61,3.147,0.498,88811,58,3337655,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD8-76;s__1XD8-76 sp003611955
SRR18233562_bin.36,96.84,3.225,0.694,213491,20,1988671,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__NM07-P-09;s__
SRR18233562_bin.38,96.15,0.48,0.634,100664,24,1772906,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp009774895
SRR18233562_bin.39,97.41,3.448,0.314,66355,115,2623387,d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Mucispirillaceae;g__Mucispirillum;s__Mucispirillum sp910586745
SRR18233562_bin.40,93.17,0.223,0.431,38230,61,1742441,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__RACS-045;s__RACS-045 sp910579785
SRR18233562_bin.43,96.09,2.56,0.517,31021,157,2971442,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__
SRR18233562_bin.44,100,0.666,0.631,77298,55,2034381,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium globosum
SRR18233562_bin.46,96.87,0.353,0.359,153755,36,1693113,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_C;s__Helicobacter_C hepaticus
SRR18233562_bin.47,97.6,0.574,0.432,49915,103,3626231,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix;s__Kineothrix sp910588855
SRR18233562_bin.48,98.11,2.291,0.548,39188,118,2248961,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum;s__Faecalibaculum rodentium
SRR18233562_bin.51,99.03,0.16,0.573,200133,16,2097631,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002362235
SRR18233562_bin.53,98.2,1.937,0.337,44688,272,4581412,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__MGBC136627;s__MGBC136627 sp910585935
SRR18233562_bin.56,99.22,0,0.344,53423,61,1929661,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus johnsonii
SRR18233562_bin.57,99.82,0.706,0.368,99770,39,1729110,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_D;s__Helicobacter_D ganmani
SRR18233562_bin.6,99.4,0.574,0.482,143832,42,3667474,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__
SRR18233562_bin.62,91.81,0,0.46,37276,105,2701292,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD42-69;s__1XD42-69 sp011959925
SRR18233562_bin.9,98.22,0,0.61,61771,58,2489266,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp910575755
SRR18233563_bin.1,92.45,2.028,0.482,109709,56,3408337,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp910578815
SRR18233563_bin.10,93.79,2.964,0.492,24586,149,2409073,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__
SRR18233563_bin.11,99.94,0.353,0.359,114884,46,1742299,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_C;s__Helicobacter_C hepaticus
SRR18233563_bin.12,98.22,0,0.61,86266,52,2522320,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp910575755
SRR18233563_bin.15,96.63,0.48,0.595,191526,19,1906526,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002428825
SRR18233563_bin.16,91.44,1.067,0.556,9054,360,2358727,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter sp009917525
SRR18233563_bin.18,94.85,0.223,0.407,53874,45,1822612,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__RACS-045;s__RACS-045 sp910584635
SRR18233563_bin.2,96.15,0.961,0.637,90363,25,1749615,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp009774895
SRR18233563_bin.20,99.46,0.533,0.632,88378,48,2020246,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium globosum
SRR18233563_bin.27,95.56,0.026,0.488,95844,50,1759996,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__MGBC120929;s__MGBC120929 sp910583735
SRR18233563_bin.28,93.67,1.149,0.515,77199,67,3424737,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp910587755
SRR18233563_bin.3,93.62,1.677,0.64,32654,109,2348244,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Enterenecus;s__Enterenecus sp910585265
SRR18233563_bin.31,98.22,0.591,0.435,142363,31,2324769,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__Mailhella sp003512875
SRR18233563_bin.34,94.07,0.469,0.599,59116,78,2493193,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella sp013316495
SRR18233563_bin.35,96.42,0.952,0.489,57742,64,2593772,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp002298075
SRR18233563_bin.36,90.56,2.605,0.549,40689,77,1950991,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum;s__Faecalibaculum rodentium
SRR18233563_bin.37,97.7,0.642,0.483,127738,47,3575140,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__
SRR18233563_bin.39,99.82,0.706,0.368,107150,41,1759955,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_D;s__Helicobacter_D ganmani
SRR18233563_bin.41,94.14,0.241,0.456,66412,64,2879350,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD42-69;s__1XD42-69 sp011959925
SRR18233563_bin.42,91.37,2.425,0.52,13248,328,2852314,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__
SRR18233563_bin.44,97.31,0.537,0.448,84331,45,2625639,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter sp910589025
SRR18233563_bin.45,96.48,0.699,0.523,59348,120,2677260,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Pumilibacteraceae;g__Anaerocaecibacter;s__Anaerocaecibacter sp910577945
SRR18233563_bin.46,95.49,1.34,0.435,26312,176,3320979,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix;s__Kineothrix sp910588855
SRR18233563_bin.48,99.19,0,0.694,123186,22,1963632,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__NM07-P-09;s__
SRR18233563_bin.5,90.45,2.264,0.487,17151,241,2616660,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum faecis
SRR18233563_bin.52,92.33,0.223,0.433,54515,64,1711246,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__RACS-045;s__RACS-045 sp910579785
SRR18233563_bin.53,97.41,3.448,0.313,54115,98,2590374,d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Mucispirillaceae;g__Mucispirillum;s__Mucispirillum sp910586745
SRR18233563_bin.54,99.22,0.129,0.344,51111,71,2010812,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus johnsonii
SRR18233563_bin.56,99.03,0.641,0.573,146700,19,2083163,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002362235
SRR18233563_bin.57,97.12,0.287,0.447,62418,93,3522832,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix;s__Kineothrix sp000403275
SRR18233563_bin.6,97.46,1.054,0.437,53200,147,4539118,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sartorii
SRR18233563_bin.7,96.83,2.203,0.457,80820,81,3701292,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__14-2 sp011960065
SRR18233563_bin.9,91.74,1.612,0.318,116662,32,1741901,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__MGBC100798;s__MGBC100798 sp910583995
SRR18233564_bin.1,97.3,0.576,0.455,84860,72,3543659,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp910577325
SRR18233564_bin.10,97.41,3.448,0.31,72614,74,2394892,d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Mucispirillaceae;g__Mucispirillum;s__Mucispirillum sp910586745
SRR18233564_bin.11,97.17,0.832,0.32,79388,43,1748334,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__MGBC100798;s__MGBC100798 sp910583995
SRR18233564_bin.12,93.58,0.574,0.433,43068,106,3424857,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix;s__Kineothrix sp910588855
SRR18233564_bin.13,97.35,0.011,0.55,141565,37,2213022,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp002490635
SRR18233564_bin.14,98.42,3.236,0.479,99091,75,3967055,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp910578815
SRR18233564_bin.17,93.85,1.858,0.444,12366,347,3327379,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix;s__Kineothrix sp009911195
SRR18233564_bin.19,97.95,0,0.557,109249,44,2697652,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila
SRR18233564_bin.21,100,0.592,0.632,85923,43,1999854,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium globosum
SRR18233564_bin.24,99.03,2.751,0.572,146711,24,2135555,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002362235
SRR18233564_bin.25,95.56,0.026,0.489,81757,51,1737402,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__MGBC120929;s__MGBC120929 sp910583735
SRR18233564_bin.26,99.22,0,0.344,51111,68,1989041,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus johnsonii
SRR18233564_bin.28,92.75,0.483,0.398,66381,69,2471858,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD42-69;s__1XD42-69 sp910586355
SRR18233564_bin.29,94.04,4.919,0.503,67102,170,4812855,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp910587555
SRR18233564_bin.34,90.22,2.298,0.403,97138,107,3798848,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495
SRR18233564_bin.37,99.23,0.353,0.359,25626,128,1712088,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_C;s__Helicobacter_C hepaticus
SRR18233564_bin.39,96.42,0.476,0.491,64301,52,2366842,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp002298075
SRR18233564_bin.4,90.69,0.943,0.479,12265,270,2377090,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp009775365
SRR18233564_bin.40,99.43,0.754,0.482,81927,57,2911959,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum faecis
SRR18233564_bin.42,94.85,4.25,0.409,60680,43,1890043,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__RACS-045;s__RACS-045 sp910584635
SRR18233564_bin.44,96.48,0.699,0.541,93650,41,2228919,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Pumilibacteraceae;g__Anaerocaecibacter;s__Anaerocaecibacter sp910577945
SRR18233564_bin.45,96.64,0.167,0.491,118922,35,2492740,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__
SRR18233564_bin.46,92.93,0.483,0.456,85879,63,2887905,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD42-69;s__1XD42-69 sp011959925
SRR18233564_bin.49,96.1,0.362,0.514,22338,255,3446436,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia sp910577925
SRR18233564_bin.51,96.92,2.043,0.545,30060,185,2988465,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter sp009917525
SRR18233564_bin.53,99.19,0.188,0.694,136627,37,2132809,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__NM07-P-09;s__
SRR18233564_bin.54,97.04,0,0.611,93654,42,2488862,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp910575755
SRR18233564_bin.55,96.55,1.839,0.509,78303,77,3797175,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp910587755
